subject,transitionType,acc,transitionThreatKind,acc_descriptor,transition_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-threat,correct_rejections,contains_threat
sub76,i,1,threat-neutral,hits,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,i,1,threat-threat,hits,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub76,l,1,neutral-threat,correct_rejections,contains_threat
sub76,l,1,threat-neutral,correct_rejections,contains_threat
sub76,i,1,neutral-neutral,hits,no_threat
sub76,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,0,neutral-neutral,false_alarms,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,i,1,threat-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,0,neutral-threat,misses,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,0,neutral-threat,misses,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,0,neutral-neutral,misses,no_threat
sub77,l,0,neutral-threat,false_alarms,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-threat,hits,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,i,1,neutral-neutral,hits,no_threat
sub77,l,1,neutral-neutral,correct_rejections,no_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,i,1,threat-neutral,hits,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub77,l,1,threat-neutral,correct_rejections,contains_threat
sub77,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,0,neutral-neutral,false_alarms,no_threat
sub78,i,0,neutral-neutral,misses,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,0,neutral-neutral,false_alarms,no_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,0,neutral-neutral,misses,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,i,1,threat-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-threat,hits,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,i,1,neutral-neutral,hits,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,l,1,threat-neutral,correct_rejections,contains_threat
sub78,l,1,neutral-threat,correct_rejections,contains_threat
sub78,i,1,threat-neutral,hits,contains_threat
sub78,l,1,neutral-neutral,correct_rejections,no_threat
